ABBRV	SOURCE	NUM_DEF	DEFINITION
Factor antihemofílico A	SEDOM	1	Factor VIII de la coagulación
EMAD	SEDOM	1	Encefalomielitis aguda diseminada
Factor antihemofílico B	SEDOM	1	Factor IX de la coagulación
LMP	SEDOM	1	Leucoencefalopatía multifocal progresiva
LMT	SEDOM	1	Luminoterapia
SEHH	SEDOM	1	Sociedad Española de Hematología y Hemoterapia
SEHP	SEDOM	1	Sociedad Española de Hematología Pediátrica
HbA1C	SEDOM	1	Hemoglobina glucosilada
LND	SEDOM	1	Linfadenectomía
DAOM	SEDOM	1	Depressor Angularis Oris Muscle
LNG	SEDOM	2	Levonorgestrel
LNG	SEDOM	2	 Liberador de levonorgestrel
LNH	SEDOM	1	Linfoma no Hodgkin
Tmto.	SEDOM	1	Tratamiento
COMT	SEDOM	2	Catecol-O-metiltransferasa
COMT	SEDOM	2	Colegio Oficial de Médicos de Tarragona
VNTB	SEDOM	1	Variante normal de talla baja
UTCA	SEDOM	1	Unidad de trastornos de la conducta alimentaria
-inae	SEDOM	2	Sufijo usado en bacteriología para la jerarquía Subtribu
-inae	SEDOM	2	Sufijo usado en virología para la jerarquía Subfamilia
EDSS	SEDOM	1	Escala ampliada del estado de discapacidad en la Esclerosis múltiple de Kurtzke
EDSS	SEDOM	1	Expanded disability status scale 
LOD	SEDOM	1	Lesión de órgano diana
LOE	SEDOM	1	Lesión con ocupación de espacio
EMCA	SEDOM	1	Evaluación y mejora de la calidad asistencial
LIFT	SEDOM	1	Ligation of intersphincteric fistula tract
Tra.	SEDOM	1	Temperatura
Enf.	SEDOM	2	Enfermedad
Enf.	SEDOM	2	Enfermo
DAPA	SEDOM	1	Diámetro anteroposterior abdominal
UAA	SEDOM	1	Uveitis anterior alérgica
EMCS	SEDOM	1	Edema macular clínicamente significativo
LPA	SEDOM	2	Latido prematuro auricular
LPA	SEDOM	2	Leucemia promielocítica aguda
LPC	SEDOM	2	Laparoscopia
LPC	SEDOM	2	Ligamento peroneo calcáneo
LPD	SEDOM	1	Lavado peritoneal diagnóstico
LPG	SEDOM	1	Linfadenopatía persistente generalizada
TASPE	SEDOM	1	Trasplante autólogo 
TASPE	SEDOM	1	de células progenitoras
UAP	SEDOM	1	Unidad de Atención Primaria
LPM	SEDOM	1	Latidos por minuto
SEMI	SEDOM	1	Sociedad Española de Medicina Interna
LPL	SEDOM	2	Leucemia prolinfocítica
LPL	SEDOM	2	Lipoproteinlipasa
SEMG	SEDOM	1	Sociedad Española de Médicos Generales y de Familia
LPS	SEDOM	1	Lipopolisacárido
EDTSA	SEDOM	1	Ecografía Doppler de los troncos supraaórticos
HGSIL	SEDOM	1	High grade squamous intraepithelial lesion
LPT	SEDOM	1	Linfomas pleomórficos T
SEMR	SEDOM	1	Staphylococcus epidermidis meticilinorresistente
LPV	SEDOM	2	Leucomalacia periventricular 
LPV	SEDOM	2	Lymphotropic papovavirus 
LPV	SEDOM	2	papovavirus linfotrópico
LPX	SEDOM	1	Lipoproteína X
PUVA	SEDOM	1	Psoralens plus ultraviolet light of the A wavelength 
PUVA	SEDOM	1	Psoralogenos más radiación ultravioleta de longitud de onda A
AIII	SEDOM	1	Arteria ilíaca interna izquierda
EHGNA	SEDOM	1	Enfermedad del hígado graso no alcohólico
UBE	SEDOM	2	Unidad básica de atención
UBE	SEDOM	2	Unidad de bebida estándar. 
AIID	SEDOM	1	Arteria ilíaca interna derecha
SEMS	SEDOM	1	Staphylococcus epidermidis meticilinosensible
Resec.	SEDOM	1	Resección
UBP	SEDOM	1	de riesgos laborales
UBP	SEDOM	1	Unidad básica de prevención 
DAB	SEDOM	1	Dolor abdominal
DAA	SEDOM	3	Diarrea asociada a antibióticos
DAA	SEDOM	3	Direct acting antiviral
DAA	SEDOM	3	Doble arco aórtico
DAD	SEDOM	2	Daño alveolar difuso
DAD	SEDOM	2	arteria coronaria
DAD	SEDOM	2	Descendente anterior distal 
DAC	SEDOM	1	Dermatitis alérgica de contacto
DAE	SEDOM	1	Desfibrilador 
DAE	SEDOM	1	cardiaco
DAG	SEDOM	1	Displasia de alto grado
SEDISA	SEDOM	1	Sociedad Española de Directivos de la Salud
EDTA	SEDOM	2	Ácido edético
EDTA	SEDOM	2	Edetic acid 
EDTA	SEDOM	2	Ethylene diamine tetra-acetic 
EDTA	SEDOM	2	Ácido etilendiaminotetracético
DAI	SEDOM	1	Desfibrilador 
DAI	SEDOM	1	cardiaco
Factor Stuart	SEDOM	1	Factor X de la coagulación
Ca.	SEDOM	1	Carcinoma
DAM	SEDOM	1	Descendente anterior media 
DAM	SEDOM	1	arteria coronaria
DAP	SEDOM	4	Descendente anterior proximal 
DAP	SEDOM	4	arteria coronaria
DAP	SEDOM	4	Diámetro anteroposterior
DAP	SEDOM	4	Dolor agudo postoperatorio
DAP	SEDOM	4	Ductus arterioso persistente
UCA	SEDOM	1	Unidad de cirugía ambulatoria
DAR	SEDOM	1	Dolor abdominal recurrente
UCC	SEDOM	2	Unidad de cuidados coronarios
UCC	SEDOM	2	Unidad de cuidados críticos
DAT	SEDOM	2	Diámetro abdominal transverso
DAT	SEDOM	2	Discinesia 
DAT	SEDOM	2	o disquinesia
Trat	SEDOM	1	Tratamiento
UCE	SEDOM	1	Unidad de corta estancia
DAV	SEDOM	2	Dispositivo de acceso vascular
DAV	SEDOM	2	Dispositivo de asistencia ventricular
UCG	SEDOM	1	Uretrocistografía
msa	SEDOM	1	Mézclese según arte
UCI	SEDOM	1	Unidad de cuidados intensivos
UCH	SEDOM	2	Unidad de concentrado de hematíes
UCH	SEDOM	2	Unión catalana de hospitales
UCM	SEDOM	2	Universidad Complutense de Madrid
UCM	SEDOM	2	Uretrocistografía miccional
msg	SEDOM	1	Milisegundos
Vitamina K1	SEDOM	1	Fitonadiona
UCP	SEDOM	1	Unidad de cuidados paliativos
Foto.	SEDOM	1	Fototerapia
UCS	SEDOM	1	Unidad de cirugía sin ingreso
DBG	SEDOM	1	Displasia de bajo grado
Vitamina K4	SEDOM	1	Menadiol
DBM	SEDOM	1	Dobutamina
Vitamina K2	SEDOM	1	Menaquinona
Vitamina K3	SEDOM	1	Menadiona
DAo	SEDOM	1	Disección aórtica
DBP	SEDOM	5	Dato básico de paciente
DBP	SEDOM	5	Derivacion biliopancreatica
DBP	SEDOM	5	Diámetro biparietal
DBP	SEDOM	5	Displasia broncopulmonar
DBP	SEDOM	5	Proteina de unión a vitamina D
SEOM	SEDOM	1	Sociedad Española de Oncología Médica
DBT	SEDOM	3	Diabetes
DBT	SEDOM	3	Terapia dialéctico comportamental
DBT	SEDOM	3	Dialectical behavior therapy 
DBT	SEDOM	3	Dobutamina
UDE	SEDOM	1	Unidad de desintoxicación
UDH	SEDOM	1	Unidad domiciliaria de hospitalización
NOIANA	SEDOM	1	Neuropatía óptica isquémica anterior no arterítica
SNAC	SEDOM	1	Scaphoid nonunion advanced collapse
LSD	SEDOM	2	Lóbulo superior derecho. Parte del pulmón derecho que depende del bronquio superior derecho
LSD	SEDOM	2	dietilamida del ácido lisérgico
LSD	SEDOM	2	Lysergic acid diethylamide 
UDP	SEDOM	1	Uridine diphosphate 
UDP	SEDOM	1	Uridindifosfato
UDO	SEDOM	2	Unidad de observación
UDO	SEDOM	2	Unidad del dolor
DCB	SEDOM	1	Degeneración corticobasal
UDR	SEDOM	1	Unidad de diagnóstico rápido
DCA	SEDOM	1	Daño cerebral adquirido
LSI	SEDOM	1	Lóbulo superior izquierdo. Parte del pulmón izquierdo que depende del bronquio superior izquierdo
UDT	SEDOM	1	Unidad de dolor torácico
DCF	SEDOM	1	Displasia cortical focal
Rto.	SEDOM	1	Reconocimiento
LSR	SEDOM	2	Límite superior de referencia
LSR	SEDOM	2	Líquido subretiniano
DCI	SEDOM	2	de medicamentos genéricos
DCI	SEDOM	2	Denominación Común Internacional 
DCI	SEDOM	2	Diarrea crónica inespecífica
DCL	SEDOM	2	Demencia con cuerpos de Lewy
DCL	SEDOM	2	Deterioro cognitivo leve
LST	SEDOM	1	Llateral spreading tumor 
LST	SEDOM	1	Tumor rectal de crecimiento lateral no granular
SAHOS	SEDOM	1	Síndrome de apnea e hipopnea obstructiva del sueño
DCM	SEDOM	2	Deterioro cognitivo mínimo
DCM	SEDOM	2	Disfunción craneomandibular
Beb.	SEDOM	1	Bebible
DCP	SEDOM	2	Desproporción cefalopélvica
DCP	SEDOM	2	Discinesia ciliar primaria
DCR	SEDOM	1	Dacriocistorrinostomía
CORP	SEDOM	1	Consciente, orientado, receptivo y perceptivo
DCS	SEDOM	4	Degeneración cerebelosa subaguda
DCS	SEDOM	4	Degeneración cerebelosa subcortical
DCS	SEDOM	4	Degeneración combinada subaguda
DCS	SEDOM	4	Dispositivo de compresión secuencial
UEG	SEDOM	1	Unión esofagogástrica
INSALUD	SEDOM	1	Instituto Nacional de la Salud
UEH	SEDOM	1	Unidad de enfermería de hospitalización
IAM no Q	SEDOM	1	Infarto agudo de miocardio sin onda Q. Es lo mismo que subendocárdico o no transmural
LTB	SEDOM	1	Ligadura tubárica bilateral
LTD	SEDOM	1	Lóbulo tiroideo derecho
LTI	SEDOM	1	Lóbulo tiroideo izquierdo
AINE	SEDOM	1	Antiinflamatorio no esteroideo
DDC	SEDOM	1	Displasia del desarrollo de la cadera
LTM	SEDOM	1	Memoria a largo plazo
LTM	SEDOM	1	Long-term memory 
DDD	SEDOM	3	Diclorodifenildicloroetano
DDD	SEDOM	3	Dosis Diaria Definida 
DDD	SEDOM	3	de un principio activo
DDD	SEDOM	3	Double Double Double 
DDD	SEDOM	3	Marcapasos de doble “sensado”, doble estímulo y doble respuesta
BILCA	SEDOM	1	Bolsa íntegra, líquido amniótico claro y abundante
DDI	SEDOM	2	Diabetes dependiente de insulina
DDI	SEDOM	2	Marcapasos con estimulación auricular y ventricular secuencial
DDH	SEDOM	2	Developmental dislocation of the hip
DDH	SEDOM	2	 Developmental dysplasia of the hip
LTP	SEDOM	1	Potenciación a largo plazo
LTP	SEDOM	1	Long-term potentiation 
Glc.	SEDOM	2	Glucemia
Glc.	SEDOM	2	Glucosa
Meli(to)-	SEDOM	1	Prefijo que indica relación con dulce, miel o azúcar
UFC	SEDOM	1	Unidad formadora de colonias
DDT	SEDOM	1	Diclorodifeniltricloroetano
DDV	SEDOM	1	Días de vida
PERRLA(s)	SEDOM	1	Pupils equally round and reactive to light and accomodation 
PERRLA(s)	SEDOM	1	Pupilas isocóricas y reactivas a la luz y a la acomodación
UTIG	SEDOM	1	Unidad de trastorno de  identidad de género
UFM	SEDOM	1	Uroflujometría
DEB	SEDOM	1	Drug eluting balloon
SEPD	SEDOM	1	Sociedad Española de Patología Digestiva
DEA	SEDOM	3	Demencia en la enfermedad de Alzheimer
DEA	SEDOM	3	Descompensación edemoascítica
DEA	SEDOM	3	Desfibrilador externo automático
DAVS	SEDOM	1	Dispositivo de acceso vascular subcutáneo
IMIBIC	SEDOM	1	Instituto Maimónides de Investigación Biomédica de Córdoba
RNT APEG	SEDOM	1	Recién nacido a término con adecuado peso para la edad gestacional
EFG	SEDOM	5	Endothelial growth factor 
EFG	SEDOM	5	Factor de crecimiento endotelial
EFG	SEDOM	5	Epidermal growth factor 
EFG	SEDOM	5	Factor de crecimiento epidérmico
EFG	SEDOM	5	Equivalente farmacéutico genérico
EFG	SEDOM	5	Especialidad farmacéutica genérica
efg	SEDOM	5	Endothelial growth factor 
efg	SEDOM	5	Factor de crecimiento endotelial
efg	SEDOM	5	Epidermal growth factor 
efg	SEDOM	5	Factor de crecimiento epidérmico
efg	SEDOM	5	Equivalente farmacéutico genérico
efg	SEDOM	5	Especialidad farmacéutica genérica
DEM	SEDOM	1	Disociación electromecánica
DEP	SEDOM	2	Desgarro del epitelio pigmentario
DEP	SEDOM	2	Desprendimiento del epitelio pigmentario
DEO	SEDOM	1	Disfunción del esfinter de Oddi
DER	SEDOM	1	Servicio de
DER	SEDOM	1	Dermatología 
UGC	SEDOM	1	Unidad de Gestión Clínica
DET	SEDOM	1	Drenaje endotorácico
LIMA	SEDOM	1	Arteria mamaria interna izquierda
LIMA	SEDOM	1	Left internal mammary artery 
UGE	SEDOM	1	Unión gastroesofágica
DAVE	SEDOM	1	Dispositivo asistencial de venopunción
DES	SEDOM	2	Dietilestilbestrol
DES	SEDOM	2	Disección endoscópica de la submucosa
UGD	SEDOM	1	Úlcera gastroduodenal
DAVD	SEDOM	1	Displasia arritmogénica de ventrículo derecho
ORVR	SEDOM	1	Oclusión de rama venosa de la retina
HER2	SEDOM	1	Human Epidermal Growth Factor Receptor 2 
HER2	SEDOM	1	Proteína que estimula el crecimiento de las células tumorales
UGS	SEDOM	1	Unidad de gestión sanitaria
AIPD	SEDOM	1	Arteria ilíaca primitiva derecha
ARAL	SEDOM	1	Antirreumáticos de acción lenta
DFD	SEDOM	1	Densitometría fotónica dual
LVO	SEDOM	1	Leucoplasia vellosa oral
DFH	SEDOM	1	Difenilhidantoína
Factor VIII	SEDOM	1	Factor antihemofílico A 
Factor VIII	SEDOM	1	también AHF, AHG, Cofactor plaquetar I, Globulina antihemofílica, Tromboplastinógeno, o Factor tromboplástico plasmático A
LVP	SEDOM	1	Latido ventricular prematuro
GRD-AP	SEDOM	1	Grupos Relacionados por el Diagnóstico para todos los pacientes 
GRD-AP	SEDOM	1	All patients
A-	SEDOM	1	Prefijo negativo
DFO	SEDOM	1	Diámetro fronto occipital
HETE	SEDOM	1	Ácido hidroxieicosatetraenoico
HETE	SEDOM	1	Hydroxyeicosatetraenoic acid 
UCIC	SEDOM	1	Unidad de cuidados intensivos coronarios
PMLD	SEDOM	1	Pecho materno a libre demanda
UHD	SEDOM	1	Unidad de hospitalización a domicilio
DFU	SEDOM	1	Densitometría de fotón único
UCIP	SEDOM	1	Unidad de cuidados intensivos pediátricos
DFT	SEDOM	1	Demencia frontotemporal
TAMIS	SEDOM	1	Transanal minimally invasive surgery
UCIN	SEDOM	1	Unidad de cuidados intensivos neonatales
SEST	SEDOM	1	Sin elevación del 
SEST	SEDOM	1	segmento
Toco-	SEDOM	1	Prefijo que indica relación con el parto
UCIM	SEDOM	1	Unidad de cuidados intensivos móvil
UHN	SEDOM	1	Clavo humeral sin fresado
UHN	SEDOM	1	Unreamead Humeral Nail 
BDBA	SEDOM	1	Broncodilatadores beta-adrenérgicos
AA	SEDOM	13	Abdomen agudo
AA	SEDOM	13	Acontecimiento adverso
AA	SEDOM	13	Alcohólicos anónimos
AA	SEDOM	13	Alopecia areata
AA	SEDOM	13	Amenaza de aborto
AA	SEDOM	13	Amiloidosis secundaria
AA	SEDOM	13	Aminoácido
AA	SEDOM	13	Anemia aplásica
AA	SEDOM	13	Aneurisma aórtico
AA	SEDOM	13	Antígeno Australia
AA	SEDOM	13	Aorta abdominal
AA	SEDOM	13	Aorta ascendente
AA	SEDOM	13	Apendicitis aguda
UHT	SEDOM	1	Ultra high temperature 
UHT	SEDOM	1	uperización
AB	SEDOM	6	Abdomen
AB	SEDOM	6	Adriamicina y bleomicina, quimioterapia
AB	SEDOM	6	Alternis boris 
AB	SEDOM	6	A horas alternas
AB	SEDOM	6	Antibiótico
AB	SEDOM	6	anticuerpo
AB	SEDOM	6	Antibody 
AB	SEDOM	6	Asma bronquial
AC	SEDOM	16	Acetilcolina
AC	SEDOM	16	Acromioclavicular
AC	SEDOM	16	Adenocarcinoma
AC	SEDOM	16	Anticardiolipina
AC	SEDOM	16	Anticoagulación
AC	SEDOM	16	Anticoncepción
AC	SEDOM	16	Anticonceptivo
AC	SEDOM	16	Anticuerpo
AC	SEDOM	16	Antraciclinas
AC	SEDOM	16	Arabinósido de citosina
AC	SEDOM	16	Arritmia cardiaca
AC	SEDOM	16	Arteria 
AC	SEDOM	16	coronaria
AC	SEDOM	16	Arteria carótida
AC	SEDOM	16	Arteria coronaria
AC	SEDOM	16	Auscultación cardiaca
AC	SEDOM	16	Ácido clavulánico
AD	SEDOM	5	Angiografía digital
AD	SEDOM	5	Aparato digestivo
AD	SEDOM	5	Aurícula derecha
AD	SEDOM	5	Autosómica dominante
AD	SEDOM	5	Axila derecha
Orro-	SEDOM	1	Prefijo que indica relación con suero
SNCM	SEDOM	1	Síndrome nefrótico a cambios mínimos
AE	SEDOM	3	Aborto espontáneo
AE	SEDOM	3	Antecedentes epidemiológicos
AE	SEDOM	3	Ayuda expulsivo
AF	SEDOM	5	Ácido fólico
AF	SEDOM	5	Anemia de Fanconi
AF	SEDOM	5	Antecedentes familiares
AF	SEDOM	5	Arteria femoral
AF	SEDOM	5	Ataxia de Friedreich
AG	SEDOM	6	Ácidos grasos
AG	SEDOM	6	Adenocarcinoma gástrico
AG	SEDOM	6	Analítica general
AG	SEDOM	6	Anestesia general
AG	SEDOM	6	Antígeno
AG	SEDOM	6	Símbolo de la plata
Ag	SEDOM	6	Ácidos grasos
Ag	SEDOM	6	Adenocarcinoma gástrico
Ag	SEDOM	6	Analítica general
Ag	SEDOM	6	Anestesia general
Ag	SEDOM	6	Antígeno
Ag	SEDOM	6	Símbolo de la plata
Med.	SEDOM	1	Medicina
AH	SEDOM	5	Ácido hialurónico
AH	SEDOM	5	Analítica habitual
AH	SEDOM	5	Anemia hemolítica
AH	SEDOM	5	Arteria hepática
AH	SEDOM	5	Asa de Henle
DGI	SEDOM	1	Diabetes gestacional insulinizada
PICNR	SEDOM	1	Pupilas isocóricas y normorreactivas
AI	SEDOM	6	Adriamicina e ifosfamida, quimioterapia
AI	SEDOM	6	Anexectomía izquierda
AI	SEDOM	6	Angina inestable
AI	SEDOM	6	Angiotensina I
AI	SEDOM	6	Aurícula izquierda
AI	SEDOM	6	Axila izquierda
AJ	SEDOM	1	Autorización judicial
AK	SEDOM	2	por encima de la rodilla
AK	SEDOM	2	Above knee 
AK	SEDOM	2	Adenosine kinase 
AK	SEDOM	2	Adenosincinasa
AL	SEDOM	8	Adriamicina y lomustina, quimioterapia
AL	SEDOM	8	Almuerzo
AL	SEDOM	8	Amiloidosis primaria
AL	SEDOM	8	Anestesia local
AL	SEDOM	8	Antecedentes laborales
AL	SEDOM	8	Anticoagulante lúpico
AL	SEDOM	8	Ácido linoleico
AL	SEDOM	8	Al
AL	SEDOM	8	Símbolo químico del aluminio. Se escribe con l minúscula 
SERM	SEDOM	1	Selective estrogen receptor modulator
AM	SEDOM	8	Adriamicina y melfalán o metotrexato o mitomicina C, quimioterapia
AM	SEDOM	8	Agujero macular
AM	SEDOM	8	Aneurisma micótico
AM	SEDOM	8	Antecedentes médicos
AM	SEDOM	8	Anticuerpos monoclonales
AM	SEDOM	8	Aplasia medular
AM	SEDOM	8	Aspirado medular
AM	SEDOM	8	Astigmatismo
DGP	SEDOM	2	Diagnóstico genético preimplantacional
DGP	SEDOM	2	Péptidos desaminados de gliadina
AO	SEDOM	16	Albinismo ocular
AO	SEDOM	16	Alimentación oral
AO	SEDOM	16	Ambos oídos
AO	SEDOM	16	Ambos ojos
AO	SEDOM	16	Análisis de orina
AO	SEDOM	16	Anovulatorios
AO	SEDOM	16	Anticoagulantes orales
AO	SEDOM	16	Anticonceptivo oral
AO	SEDOM	16	Antidiabéticos orales
AO	SEDOM	16	Aorta
AO	SEDOM	16	Arterioesclerosis obliterante
AO	SEDOM	16	Asma ocupacional
AO	SEDOM	16	técnica de la
AO	SEDOM	16	Asociación de osteosíntesis 
AO	SEDOM	16	Atr Atrofia óptica
AO	SEDOM	16	Ácidos orgánicos
Ao	SEDOM	16	Albinismo ocular
Ao	SEDOM	16	Alimentación oral
Ao	SEDOM	16	Ambos oídos
Ao	SEDOM	16	Ambos ojos
Ao	SEDOM	16	Análisis de orina
Ao	SEDOM	16	Anovulatorios
Ao	SEDOM	16	Anticoagulantes orales
Ao	SEDOM	16	Anticonceptivo oral
Ao	SEDOM	16	Antidiabéticos orales
Ao	SEDOM	16	Aorta
Ao	SEDOM	16	Arterioesclerosis obliterante
Ao	SEDOM	16	Asma ocupacional
Ao	SEDOM	16	técnica de la
Ao	SEDOM	16	Asociación de osteosíntesis 
Ao	SEDOM	16	Atr Atrofia óptica
Ao	SEDOM	16	Ácidos orgánicos
AP	SEDOM	12	Actividad de protrombina 
AP	SEDOM	12	Adriamicina y cisplatino, quimioterapia
AP	SEDOM	12	Anatomía patológica
AP	SEDOM	12	Antecedentes patológicos
AP	SEDOM	12	Antecedentes personales
AP	SEDOM	12	Anteroposterior
AP	SEDOM	12	Arteria pulmonar
AP	SEDOM	12	Asistencia primaria
AP	SEDOM	12	Atención primaria
AP	SEDOM	12	Atresia pulmonar
AP	SEDOM	12	Auscultación pulmonar
AP	SEDOM	12	Auscultación y percusión
B1	SEDOM	1	Tiamina
B1	SEDOM	1	Vitamina B1 
AQ	SEDOM	1	Antecedentes quirúrgicos
B2	SEDOM	1	Vitamina B2 
B2	SEDOM	1	Riboflavina
SERV	SEDOM	1	Sociedad Española de Retina y Vítreo
AR	SEDOM	8	Anemia refractaria
AR	SEDOM	8	Angina de reposo
AR	SEDOM	8	Aparato respiratorio
AR	SEDOM	8	Arteria renal
AR	SEDOM	8	Artritis reumatoide
AR	SEDOM	8	Auscultación respiratoria
AR	SEDOM	8	Autosómico recesivo
AR	SEDOM	8	Símbolo químico del argón
Ar	SEDOM	8	Anemia refractaria
Ar	SEDOM	8	Angina de reposo
Ar	SEDOM	8	Aparato respiratorio
Ar	SEDOM	8	Arteria renal
Ar	SEDOM	8	Artritis reumatoide
Ar	SEDOM	8	Auscultación respiratoria
Ar	SEDOM	8	Autosómico recesivo
Ar	SEDOM	8	Símbolo químico del argón
B3	SEDOM	1	Vitamina B3 
B3	SEDOM	1	Nicotinamida, ácido nicotínico, vitamina PP
DGS	SEDOM	1	Disección ganglionar sistemática
AS	SEDOM	8	Aborto séptico
AS	SEDOM	8	Aceite de silicona
AS	SEDOM	8	Área del stent
AS	SEDOM	8	Arteria subclavia
AS	SEDOM	8	Artritis séptica
AS	SEDOM	8	As
AS	SEDOM	8	Símbolo químico del arsénico. Se escribe con s minúscula 
AS	SEDOM	8	Símbolo químico del arsénico
As	SEDOM	8	Aborto séptico
As	SEDOM	8	Aceite de silicona
As	SEDOM	8	Área del stent
As	SEDOM	8	Arteria subclavia
As	SEDOM	8	Artritis séptica
As	SEDOM	8	As
As	SEDOM	8	Símbolo químico del arsénico. Se escribe con s minúscula 
As	SEDOM	8	Símbolo químico del arsénico
SERT	SEDOM	1	Transportador de serotonina
SERT	SEDOM	1	Serotonin transporter 
AT	SEDOM	7	Accidente de trabajo
AT	SEDOM	7	Angiotensina
AT	SEDOM	7	Antitrombina
AT	SEDOM	7	Arteritis de Takayasu
AT	SEDOM	7	Arteritis temporal
AT	SEDOM	7	Artroplastia total
AT	SEDOM	7	Atresia tricuspídea
B5	SEDOM	1	Vitamina B5 
B5	SEDOM	1	Ácido pantoténico
Au	SEDOM	5	Antígeno Australia
Au	SEDOM	5	Arteria umbilical
Au	SEDOM	5	Símbolo químico del oro
Au	SEDOM	5	Acido Urico 
Au	SEDOM	5	Altura uterina
AU	SEDOM	5	Antígeno Australia
AU	SEDOM	5	Arteria umbilical
AU	SEDOM	5	Símbolo químico del oro
AU	SEDOM	5	Acido Urico 
AU	SEDOM	5	Altura uterina
B6	SEDOM	1	Vitamina B6 
B6	SEDOM	1	Piridoxina
AV	SEDOM	7	Adenoma velloso
AV	SEDOM	7	Adriamicina y vincristina, quimioterapia
AV	SEDOM	7	Agudeza visual
AV	SEDOM	7	Arteriovenoso
AV	SEDOM	7	Atrioventricular
AV	SEDOM	7	Audiovisual
AV	SEDOM	7	Auriculoventricular
B7	SEDOM	1	Vitamina B7 
B7	SEDOM	1	Biotina
B8	SEDOM	1	Vitamina B8 
B8	SEDOM	1	Fosfato de adenosina
Esplen(o)-	SEDOM	1	Prefijo que indica relación con el bazo
Gest.	SEDOM	1	Gestación
BDCG	SEDOM	1	linfoma
BDCG	SEDOM	1	B difuso de células grandes 
DHC	SEDOM	1	Daño hepático crónico
AIPI	SEDOM	1	Arteria ilíaca primitiva izquierda
BA	SEDOM	3	Bacilo acidorresistente
BA	SEDOM	3	Balance articular
BA	SEDOM	3	Bario
Ba	SEDOM	3	Bacilo acidorresistente
Ba	SEDOM	3	Balance articular
Ba	SEDOM	3	Bario
Fístula BT	SEDOM	1	Fístula Blalock-Taussig
BB	SEDOM	3	Biberón
BB	SEDOM	3	Bilirrubina
BB	SEDOM	3	Bloqueadores beta
DHE	SEDOM	2	Desequilibrio hidroelectrolítico
DHE	SEDOM	2	Dihidroergotamina
BC	SEDOM	2	Broncopatía crónica
BC	SEDOM	2	Bronquitis crónica
DHD	SEDOM	1	Dosis diaria definida
DHD	SEDOM	1	Número de DDD 
BD	SEDOM	3	Bilirrubina directa
BD	SEDOM	3	Boutonniere deformity
BD	SEDOM	3	Broncodilatadores
LAAM	SEDOM	1	Levoalfaacetilmetadol
SRAVAS	SEDOM	1	Síndrome de resistencia aumentada de la vía aérea superior
BE	SEDOM	4	Biopsia endometrial
BE	SEDOM	4	Biopsia extemporánea
BE	SEDOM	4	Bronquiectasia
BE	SEDOM	4	Símbolo químico del berilio
Be	SEDOM	4	Biopsia endometrial
Be	SEDOM	4	Biopsia extemporánea
Be	SEDOM	4	Bronquiectasia
Be	SEDOM	4	Símbolo químico del berilio
LA no L	SEDOM	1	Leucemia aguda no linfoblática
UIV	SEDOM	1	Urografía intravenosa
SUMMA	SEDOM	1	Servicio de Urgencia médica de la Comunidad de Madrid. 
BI	SEDOM	4	Bilirrubina indirecta
BI	SEDOM	4	Biopsia intestinal
BI	SEDOM	4	Bolsa íntegra
BI	SEDOM	4	Símbolo químico del bismuto
Bi	SEDOM	4	Bilirrubina indirecta
Bi	SEDOM	4	Biopsia intestinal
Bi	SEDOM	4	Bolsa íntegra
Bi	SEDOM	4	Símbolo químico del bismuto
BJ	SEDOM	1	Bence Jones
BK	SEDOM	2	Mycobacterium tuberculosis
BK	SEDOM	2	Bacilo de Koch 
BK	SEDOM	2	Below knee 
BK	SEDOM	2	debajo de la rodilla
DHL	SEDOM	1	Deshidrogenasa láctica
BL	SEDOM	1	Borreliosis de Lyme
BP	SEDOM	3	Bajo peso
BP	SEDOM	3	Biopsia
BP	SEDOM	3	Bypass
DHS	SEDOM	1	Dynamic Hip Screw
BQ	SEDOM	1	Bioquímica
Piro-	SEDOM	1	Prefijo que denota relación con el fuego o el calor
BS	SEDOM	2	Bocio simple
BS	SEDOM	2	Bradicardia sinusal
DHT	SEDOM	3	Deshidratación
DHT	SEDOM	3	Dihidroergotamina
DHT	SEDOM	3	Dihidrotestosterona
BT	SEDOM	4	Bilirrubina total
BT	SEDOM	4	Bitemporal
BT	SEDOM	4	Braquiterapia
BT	SEDOM	4	Toxina botulínica 
Ect(o)-	SEDOM	1	Prefijo que significa fuera de o en el exterior
LABA	SEDOM	1	  (   Agonistas beta-2 adrenergicos de accion larga
LABA	SEDOM	1	Long acting beta2 agonists 
Cisto-, cisti-	SEDOM	1	Prefijo que indica relación con un saco, quiste o vejiga. Generalmente se refiere a la vejiga urinaria
DIA	SEDOM	2	Diabetes de inicio en adultos
